cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,11/8/22,OK-5,Joshua Harris-Till,Stephanie Bice,3,Fundamentals (non-polling factors),-26.71661,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-5,Joshua Harris-Till,Stephanie Bice,2,CANTOR (analysis of comparable disticts),-30.58368,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-5,Joshua Harris-Till,Stephanie Bice,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-4,Mary Brannon,Tom Cole,4,Expert ratings adjusted for national environment,-45.05184,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-4,Mary Brannon,Tom Cole,3,Fundamentals (non-polling factors),-44.0613,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-4,Mary Brannon,Tom Cole,2,CANTOR (analysis of comparable disticts),-39.371,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-4,Mary Brannon,Tom Cole,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,4,Expert ratings adjusted for national environment,-55.58228,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,3,Fundamentals (non-polling factors),-54.75667,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,2,CANTOR (analysis of comparable disticts),-48.57251,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-3,Jeremiah A. Ross,Frank D. Lucas,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-2,Naomi Andrews,Josh Brecheen,4,Expert ratings adjusted for national environment,-56.55398,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-2,Naomi Andrews,Josh Brecheen,3,Fundamentals (non-polling factors),-55.99167,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-2,Naomi Andrews,Josh Brecheen,2,CANTOR (analysis of comparable disticts),-47.35727,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-2,Naomi Andrews,Josh Brecheen,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-1,Adam Martin,Kevin Hern,4,Expert ratings adjusted for national environment,-33.8891,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-1,Adam Martin,Kevin Hern,3,Fundamentals (non-polling factors),-31.93336,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-1,Adam Martin,Kevin Hern,2,CANTOR (analysis of comparable disticts),-35.29755,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OK-1,Adam Martin,Kevin Hern,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-9,Marcy Kaptur,J.R. Majewski,4,Expert ratings adjusted for national environment,10.25391,0,0,.9703386,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-9,Marcy Kaptur,J.R. Majewski,3,Fundamentals (non-polling factors),-.312376,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-9,Marcy Kaptur,J.R. Majewski,2,CANTOR (analysis of comparable disticts),2.018906,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-9,Marcy Kaptur,J.R. Majewski,1,Polls adjusted for house effects & other factors,9.229778,.5064716,.5064716,.5064716,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-8,Vanessa Enoch,Warren Davidson,4,Expert ratings adjusted for national environment,-37.26031,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-8,Vanessa Enoch,Warren Davidson,3,Fundamentals (non-polling factors),-36.06067,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-8,Vanessa Enoch,Warren Davidson,2,CANTOR (analysis of comparable disticts),-32.98203,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-8,Vanessa Enoch,Warren Davidson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-7,Matthew Diemer,Max Miller,4,Expert ratings adjusted for national environment,-25.2747,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-7,Matthew Diemer,Max Miller,3,Fundamentals (non-polling factors),-12.13215,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-7,Matthew Diemer,Max Miller,2,CANTOR (analysis of comparable disticts),-13.48816,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-7,Matthew Diemer,Max Miller,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-6,Louis G. Lyras,Bill Johnson,4,Expert ratings adjusted for national environment,-42.87399,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-6,Louis G. Lyras,Bill Johnson,3,Fundamentals (non-polling factors),-42.1594,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-6,Louis G. Lyras,Bill Johnson,2,CANTOR (analysis of comparable disticts),-34.86442,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-6,Louis G. Lyras,Bill Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-5,Craig Swartz,Bob Latta,4,Expert ratings adjusted for national environment,-37.99611,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-5,Craig Swartz,Bob Latta,3,Fundamentals (non-polling factors),-36.77003,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-5,Craig Swartz,Bob Latta,2,CANTOR (analysis of comparable disticts),-34.00751,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-5,Craig Swartz,Bob Latta,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-4,Tamie Wilson,Jim Jordan,4,Expert ratings adjusted for national environment,-44.8708,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-4,Tamie Wilson,Jim Jordan,3,Fundamentals (non-polling factors),-43.45158,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-4,Tamie Wilson,Jim Jordan,2,CANTOR (analysis of comparable disticts),-42.7492,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-4,Tamie Wilson,Jim Jordan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-3,Joyce Beatty,Lee R. Stahley,4,Expert ratings adjusted for national environment,37.05138,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-3,Joyce Beatty,Lee R. Stahley,3,Fundamentals (non-polling factors),38.10368,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-3,Joyce Beatty,Lee R. Stahley,2,CANTOR (analysis of comparable disticts),42.00026,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-3,Joyce Beatty,Lee R. Stahley,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-2,Samantha Meadows,Brad Wenstrup,4,Expert ratings adjusted for national environment,-49.43034,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-2,Samantha Meadows,Brad Wenstrup,3,Fundamentals (non-polling factors),-47.82317,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-2,Samantha Meadows,Brad Wenstrup,2,CANTOR (analysis of comparable disticts),-48.90319,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-2,Samantha Meadows,Brad Wenstrup,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-15,Gary Josephson,Mike Carey,4,Expert ratings adjusted for national environment,-25.07196,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-15,Gary Josephson,Mike Carey,3,Fundamentals (non-polling factors),-22.14148,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-15,Gary Josephson,Mike Carey,2,CANTOR (analysis of comparable disticts),-19.63078,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-15,Gary Josephson,Mike Carey,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-14,Matt Kilboy,David P. Joyce,4,Expert ratings adjusted for national environment,-29.15434,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-14,Matt Kilboy,David P. Joyce,3,Fundamentals (non-polling factors),-27.53798,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-14,Matt Kilboy,David P. Joyce,2,CANTOR (analysis of comparable disticts),-24.85875,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-14,Matt Kilboy,David P. Joyce,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,4,Expert ratings adjusted for national environment,-10.93444,0,0,1.445752,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,3,Fundamentals (non-polling factors),-3.337049,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,2,CANTOR (analysis of comparable disticts),-1.316745,.5403354,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-13,Emilia Sykes,Madison Gesiotto Gilbert,1,Polls adjusted for house effects & other factors,-1.129292,1.459665,1.459665,1.459665,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-12,Amy Rippel-Elton,Troy Balderson,4,Expert ratings adjusted for national environment,-38.30111,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-12,Amy Rippel-Elton,Troy Balderson,3,Fundamentals (non-polling factors),-36.65197,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-12,Amy Rippel-Elton,Troy Balderson,2,CANTOR (analysis of comparable disticts),-37.8525,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-12,Amy Rippel-Elton,Troy Balderson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-1,Greg Landsman,Steve Chabot,4,Expert ratings adjusted for national environment,-11.15491,0,0,1.261293,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-1,Greg Landsman,Steve Chabot,3,Fundamentals (non-polling factors),-4.379779,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-1,Greg Landsman,Steve Chabot,2,CANTOR (analysis of comparable disticts),-4.220758,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-1,Greg Landsman,Steve Chabot,1,Polls adjusted for house effects & other factors,-1.256248,1.089827,1.089827,1.089827,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-11,Shontel Brown,Eric J. Brewer,4,Expert ratings adjusted for national environment,53.06742,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-11,Shontel Brown,Eric J. Brewer,3,Fundamentals (non-polling factors),54.39977,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-11,Shontel Brown,Eric J. Brewer,2,CANTOR (analysis of comparable disticts),55.86275,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-11,Shontel Brown,Eric J. Brewer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-10,David Esrati,Mike Turner,4,Expert ratings adjusted for national environment,-24.40375,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-10,David Esrati,Mike Turner,3,Fundamentals (non-polling factors),-21.00717,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-10,David Esrati,Mike Turner,2,CANTOR (analysis of comparable disticts),-16.48765,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,OH-10,David Esrati,Mike Turner,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-9,Yvette Clarke,Menachem M. Raitport,4,Expert ratings adjusted for national environment,74.83647,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-9,Yvette Clarke,Menachem M. Raitport,3,Fundamentals (non-polling factors),74.83647,1.439034,1.439034,1.439034,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-9,Yvette Clarke,Menachem M. Raitport,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-9,Yvette Clarke,Menachem M. Raitport,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,4,Expert ratings adjusted for national environment,53.75922,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,3,Fundamentals (non-polling factors),55.46516,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,2,CANTOR (analysis of comparable disticts),53.45098,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-8,Hakeem S. Jeffries,Yuri Dashevsky,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-7,Nydia M. Velázquez,Juan Pagán,4,Expert ratings adjusted for national environment,60.76065,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-7,Nydia M. Velázquez,Juan Pagán,3,Fundamentals (non-polling factors),62.42981,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-7,Nydia M. Velázquez,Juan Pagán,2,CANTOR (analysis of comparable disticts),60.75954,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-7,Nydia M. Velázquez,Juan Pagán,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-6,Grace Meng,Tom Zmich,4,Expert ratings adjusted for national environment,32.99635,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-6,Grace Meng,Tom Zmich,3,Fundamentals (non-polling factors),34.32453,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-6,Grace Meng,Tom Zmich,2,CANTOR (analysis of comparable disticts),35.2869,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-6,Grace Meng,Tom Zmich,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-5,Gregory Meeks,Paul King,4,Expert ratings adjusted for national environment,62.36673,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-5,Gregory Meeks,Paul King,3,Fundamentals (non-polling factors),64.29553,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-5,Gregory Meeks,Paul King,2,CANTOR (analysis of comparable disticts),60.20849,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-5,Gregory Meeks,Paul King,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,4,Expert ratings adjusted for national environment,8.437236,0,0,.9236926,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,3,Fundamentals (non-polling factors),7.958245,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,2,CANTOR (analysis of comparable disticts),4.456348,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-4,Laura A. Gillen,Anthony P. D'Esposito,1,Polls adjusted for house effects & other factors,-7.439285,.4129475,.4129475,.4129475,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-3,Robert P. Zimmerman,George A.D. Santos,4,Expert ratings adjusted for national environment,3.68491,0,0,1.130101,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-3,Robert P. Zimmerman,George A.D. Santos,3,Fundamentals (non-polling factors),4.889143,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-3,Robert P. Zimmerman,George A.D. Santos,2,CANTOR (analysis of comparable disticts),.8584499,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-3,Robert P. Zimmerman,George A.D. Santos,1,Polls adjusted for house effects & other factors,.3830338,.8267917,.8267917,.8267917,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-26,Brian Higgins,Steven L. Sams II,4,Expert ratings adjusted for national environment,24.58679,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-26,Brian Higgins,Steven L. Sams II,3,Fundamentals (non-polling factors),25.48885,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-26,Brian Higgins,Steven L. Sams II,2,CANTOR (analysis of comparable disticts),24.6059,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-26,Brian Higgins,Steven L. Sams II,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,4,Expert ratings adjusted for national environment,14.7282,0,0,1.242881,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,3,Fundamentals (non-polling factors),12.82583,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,2,CANTOR (analysis of comparable disticts),12.18601,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-25,Joseph D. Morelle,La'Ron D. Singletary,1,Polls adjusted for house effects & other factors,5.479744,1.052912,1.052912,1.052912,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-24,Steven Holden,Claudia Tenney,4,Expert ratings adjusted for national environment,-24.822,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-24,Steven Holden,Claudia Tenney,3,Fundamentals (non-polling factors),-20.71036,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-24,Steven Holden,Claudia Tenney,2,CANTOR (analysis of comparable disticts),-27.24354,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-24,Steven Holden,Claudia Tenney,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-23,Max H. Della Pia,Nick Langworthy,4,Expert ratings adjusted for national environment,-27.28474,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-23,Max H. Della Pia,Nick Langworthy,3,Fundamentals (non-polling factors),-25.70185,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-23,Max H. Della Pia,Nick Langworthy,2,CANTOR (analysis of comparable disticts),-19.5993,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-23,Max H. Della Pia,Nick Langworthy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-22,Francis Conole,Brandon M. Williams,4,Expert ratings adjusted for national environment,-9.802522,0,0,2.096886,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-22,Francis Conole,Brandon M. Williams,3,Fundamentals (non-polling factors),4.716265,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-22,Francis Conole,Brandon M. Williams,2,CANTOR (analysis of comparable disticts),1.176028,0,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-22,Francis Conole,Brandon M. Williams,1,Polls adjusted for house effects & other factors,.6009827,2.765172,2.765172,2.765172,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-2,Jackie Gordon,Andrew R. Garbarino,4,Expert ratings adjusted for national environment,-17.72039,0,0,1.097595,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-2,Jackie Gordon,Andrew R. Garbarino,3,Fundamentals (non-polling factors),-11.37137,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-2,Jackie Gordon,Andrew R. Garbarino,2,CANTOR (analysis of comparable disticts),-9.972826,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-2,Jackie Gordon,Andrew R. Garbarino,1,Polls adjusted for house effects & other factors,-5.5825,.7616174,.7616174,.7616174,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-21,Matt Castelli,Elise M. Stefanik,4,Expert ratings adjusted for national environment,-24.77028,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-21,Matt Castelli,Elise M. Stefanik,3,Fundamentals (non-polling factors),-21.15189,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-21,Matt Castelli,Elise M. Stefanik,2,CANTOR (analysis of comparable disticts),-22.63941,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-21,Matt Castelli,Elise M. Stefanik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,4,Expert ratings adjusted for national environment,21.85707,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,3,Fundamentals (non-polling factors),12.4751,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,2,CANTOR (analysis of comparable disticts),20.78226,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-20,Paul D. Tonko,Elizabeth L. Joy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-19,Josh Riley,Marcus Molinaro,4,Expert ratings adjusted for national environment,3.000366,0,0,1.936032,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-19,Josh Riley,Marcus Molinaro,3,Fundamentals (non-polling factors),-5.676687,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-19,Josh Riley,Marcus Molinaro,2,CANTOR (analysis of comparable disticts),-.153978,0,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-19,Josh Riley,Marcus Molinaro,1,Polls adjusted for house effects & other factors,3.540733,2.442665,2.442665,2.442665,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-18,Pat Ryan,Colin J. Schmitt,4,Expert ratings adjusted for national environment,9.90628,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-18,Pat Ryan,Colin J. Schmitt,3,Fundamentals (non-polling factors),-.0543296,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-18,Pat Ryan,Colin J. Schmitt,2,CANTOR (analysis of comparable disticts),9.989105,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-18,Pat Ryan,Colin J. Schmitt,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,4,Expert ratings adjusted for national environment,7.663994,0,0,1.06372,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,3,Fundamentals (non-polling factors),2.192211,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,2,CANTOR (analysis of comparable disticts),7.402091,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-17,Sean Patrick Maloney,Michael V. Lawler,1,Polls adjusted for house effects & other factors,-2.596031,.6936981,.6936981,.6936981,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-16,Jamaal Bowman,Miriam L. Flisser,4,Expert ratings adjusted for national environment,42.18368,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-16,Jamaal Bowman,Miriam L. Flisser,3,Fundamentals (non-polling factors),43.73143,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-16,Jamaal Bowman,Miriam L. Flisser,2,CANTOR (analysis of comparable disticts),43.14915,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-16,Jamaal Bowman,Miriam L. Flisser,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,4,Expert ratings adjusted for national environment,69.41949,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,3,Fundamentals (non-polling factors),71.41164,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,2,CANTOR (analysis of comparable disticts),66.73512,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-15,Ritchie J. Torres,Stylo A. Sapaskis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,4,Expert ratings adjusted for national environment,50.29528,0,0,.7177314,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,3,Fundamentals (non-polling factors),51.22052,0,1.284435,1.284435,40000,00:12:39  8 Nov 2022
2022,House,11/8/22,NY-14,Alexandria Ocasio-Cortez,Tina Forte,2,CANTOR (analysis of comparable disticts),56.47049,.8358126,.1545999,.1545999,40000,00:12:39  8 Nov 2022
