cycle,branch,expression,forecastdate,chamber_Dparty,chamber_Rparty,mean_seats_Dparty,mean_seats_Rparty,median_seats_Dparty,median_seats_Rparty,p90_seats_Dparty,p90_seats_Rparty,p10_seats_Dparty,p10_seats_Rparty,total_national_turnout,p90_total_national_turnout,p10_total_national_turnout,popvote_margin,p90_popvote_margin,p10_popvote_margin,simulations,timestamp
2022,Senate,_classic,7/27/22,.639925,.360075,50.43205,49.56795,51,49,54,53,47,46,7.45e+07,8.15e+07,6.75e+07,1.619362,7.933641,-4.686178,40000,20:31:21 27 Jul 2022
2022,Senate,_classic,7/26/22,.61945,.38055,50.30745,49.69255,50,50,54,53,47,46,7.52e+07,8.23e+07,6.83e+07,1.483917,7.746304,-4.97584,40000,20:43:20 26 Jul 2022
2022,Senate,_classic,7/25/22,.61085,.38915,50.2433,49.7567,50,50,54,54,46,46,7.52e+07,8.24e+07,6.82e+07,1.275803,7.54915,-5.10454,40000,21:00:44 25 Jul 2022
2022,Senate,_classic,7/24/22,.609075,.390925,50.24697,49.753,50,50,54,54,46,46,7.52e+07,8.23e+07,6.81e+07,1.213573,7.548,-5.125517,40000,20:10:58 24 Jul 2022
2022,Senate,_classic,7/23/22,.615275,.384725,50.28665,49.71335,50,50,54,53,47,46,7.52e+07,8.23e+07,6.83e+07,1.397419,7.799416,-4.944351,40000,20:10:44 23 Jul 2022
2022,Senate,_classic,7/22/22,.613225,.386775,50.26373,49.73627,50,50,54,53,47,46,7.52e+07,8.23e+07,6.82e+07,1.386684,7.703211,-5.034794,40000,21:13:18 22 Jul 2022
2022,Senate,_classic,7/21/22,.6132,.3868,50.26778,49.73222,50,50,54,53,47,46,7.52e+07,8.24e+07,6.82e+07,1.306637,7.73601,-5.048443,40000,20:11:00 21 Jul 2022
2022,Senate,_classic,7/20/22,.600375,.399625,50.1646,49.8354,50,50,54,54,46,46,7.52e+07,8.23e+07,6.82e+07,1.090912,7.468084,-5.374722,40000,20:50:08 20 Jul 2022
2022,Senate,_classic,7/19/22,.59435,.40565,50.1699,49.8301,50,50,54,54,46,46,7.56e+07,8.26e+07,6.85e+07,1.020657,7.398539,-5.436632,40000,20:11:34 19 Jul 2022
2022,Senate,_classic,7/18/22,.596275,.403725,50.1641,49.8359,50,50,54,54,46,46,7.56e+07,8.26e+07,6.85e+07,.9797401,7.34264,-5.468769,40000,20:11:35 18 Jul 2022
2022,Senate,_classic,7/17/22,.5958,.4042,50.17157,49.8284,50,50,54,54,46,46,7.56e+07,8.27e+07,6.86e+07,.9991989,7.410391,-5.435875,40000,20:10:28 17 Jul 2022
2022,Senate,_classic,7/16/22,.598575,.401425,50.1681,49.8319,50,50,54,54,46,46,7.56e+07,8.26e+07,6.86e+07,.9757538,7.404514,-5.469433,40000,20:10:31 16 Jul 2022
2022,Senate,_classic,7/15/22,.602475,.397525,50.21485,49.78515,50,50,54,54,46,46,7.56e+07,8.27e+07,6.85e+07,.9685097,7.444107,-5.402531,40000,20:10:41 15 Jul 2022
2022,Senate,_classic,7/14/22,.595125,.404875,50.15638,49.84362,50,50,54,54,46,46,7.56e+07,8.25e+07,6.86e+07,.9450645,7.364489,-5.618963,40000,20:29:51 14 Jul 2022
2022,Senate,_classic,7/13/22,.582625,.417375,50.06607,49.93393,50,50,54,54,46,46,7.63e+07,8.34e+07,6.93e+07,.7233467,7.200794,-5.800308,40000,22:14:55 13 Jul 2022
2022,Senate,_classic,7/12/22,.568375,.431625,49.9563,50.0437,50,50,54,54,46,46,7.66e+07,8.37e+07,6.96e+07,.5628204,7.057495,-5.991472,40000,20:10:30 12 Jul 2022
2022,Senate,_classic,7/11/22,.57805,.42195,50.01752,49.98245,50,50,54,54,46,46,7.66e+07,8.37e+07,6.96e+07,.6057777,7.191092,-5.917933,40000,20:11:01 11 Jul 2022
2022,Senate,_classic,7/10/22,.5836,.4164,50.03905,49.96093,50,50,54,54,46,46,7.66e+07,8.38e+07,6.96e+07,.7336197,7.074574,-5.80294,40000,20:10:27 10 Jul 2022
2022,Senate,_classic,7/9/22,.58575,.41425,50.0585,49.9415,50,50,54,54,46,46,7.66e+07,8.38e+07,6.95e+07,.7265205,7.179396,-5.743074,40000,20:10:36  9 Jul 2022
2022,Senate,_classic,7/8/22,.586475,.413525,50.0497,49.9503,50,50,54,54,46,46,7.66e+07,8.36e+07,6.97e+07,.7184067,7.240309,-5.801632,40000,20:10:33  8 Jul 2022
2022,Senate,_classic,7/7/22,.588675,.411325,50.09405,49.90595,50,50,54,54,46,46,7.66e+07,8.36e+07,6.96e+07,.7770958,7.353273,-5.769417,40000,20:10:16  7 Jul 2022
2022,Senate,_classic,7/6/22,.581925,.418075,50.0174,49.9826,50,50,54,54,46,46,7.66e+07,8.37e+07,6.96e+07,.6573448,7.213253,-5.852287,40000,20:10:27  6 Jul 2022
2022,Senate,_classic,7/5/22,.574725,.425275,49.96883,50.03117,50,50,54,54,46,46,7.62e+07,8.32e+07,6.92e+07,.6027908,7.114569,-5.947828,40000,20:32:45  5 Jul 2022
2022,Senate,_classic,7/4/22,.56625,.43375,49.90085,50.09915,50,50,54,54,46,46,7.62e+07,8.33e+07,6.92e+07,.4739113,6.948612,-5.998697,40000,20:44:02  4 Jul 2022
2022,Senate,_classic,7/3/22,.56585,.43415,49.89022,50.10978,50,50,54,54,46,46,7.62e+07,8.32e+07,6.91e+07,.466732,6.98201,-6.086945,40000,20:13:30  3 Jul 2022
2022,Senate,_classic,7/2/22,.568775,.431225,49.90932,50.09068,50,50,54,54,46,46,7.62e+07,8.33e+07,6.92e+07,.4609032,6.992514,-6.041412,40000,20:13:08  2 Jul 2022
2022,Senate,_classic,7/1/22,.569125,.430875,49.90225,50.09775,50,50,54,54,46,46,7.62e+07,8.33e+07,6.91e+07,.4558105,7.012348,-6.065607,40000,20:13:01  1 Jul 2022
2022,Senate,_classic,6/30/22,.562425,.437575,49.87243,50.12757,50,50,54,54,46,46,7.62e+07,8.32e+07,6.93e+07,.3851585,6.969521,-6.084291,40000,20:51:20 30 Jun 2022
2022,Senate,_classic,6/29/22,.595925,.404075,50.05315,49.94685,50,50,54,54,46,46,7.62e+07,8.33e+07,6.92e+07,.5278893,7.104412,-6.09226,40000,22:11:20 29 Jun 2022
2022,Senate,_classic,6/26/22,.56115,.43885,49.86248,50.13752,50,50,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,.302887,6.842136,-6.224846,40000,11:19:59 29 Jun 2022
2022,Senate,_classic,6/25/22,.5584,.4416,49.84298,50.15702,50,50,53,54,46,47,7.58e+07,8.29e+07,6.89e+07,.3064499,6.861156,-6.392529,40000,12:03:45 29 Jun 2022
2022,Senate,_classic,6/24/22,.56345,.43655,49.86633,50.13367,50,50,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,.3051224,6.979788,-6.361845,40000,11:37:32 29 Jun 2022
2022,Senate,_classic,6/22/22,.556725,.443275,49.83337,50.1666,50,50,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,.2814751,6.903742,-6.422701,40000,11:38:08 29 Jun 2022
2022,Senate,_classic,6/21/22,.54325,.45675,49.7762,50.2238,50,50,53,54,46,47,7.58e+07,8.29e+07,6.88e+07,.1925507,6.894972,-6.431183,40000,12:22:16 29 Jun 2022
2022,Senate,_classic,6/19/22,.5418,.4582,49.7381,50.2619,50,50,53,54,46,47,7.56e+07,8.27e+07,6.87e+07,.1750107,6.854578,-6.515383,40000,11:56:12 29 Jun 2022
2022,Senate,_classic,6/18/22,.544,.456,49.75725,50.24275,50,50,53,54,46,47,7.56e+07,8.26e+07,6.86e+07,.1757164,6.911047,-6.459249,40000,11:55:44 29 Jun 2022
2022,Senate,_classic,6/17/22,.5402,.4598,49.72998,50.27002,50,50,53,54,46,47,7.56e+07,8.27e+07,6.86e+07,.1767921,6.838999,-6.452168,40000,12:40:38 29 Jun 2022
2022,Senate,_classic,6/15/22,.54085,.45915,49.75523,50.24477,50,50,53,54,46,47,7.56e+07,8.26e+07,6.86e+07,.159359,6.958876,-6.537828,40000,12:14:19 29 Jun 2022
2022,Senate,_classic,6/14/22,.5142,.4858,49.59025,50.40975,50,50,53,54,46,47,7.56e+07,8.27e+07,6.87e+07,.0138016,6.672575,-6.757568,40000,12:13:39 29 Jun 2022
2022,Senate,_classic,6/13/22,.503475,.496525,49.55523,50.44477,50,50,53,54,46,47,7.52e+07,8.21e+07,6.82e+07,.0008354,6.727489,-6.743382,40000,12:58:34 29 Jun 2022
2022,Senate,_classic,6/11/22,.503425,.496575,49.52305,50.47695,50,50,53,54,46,47,7.52e+07,8.23e+07,6.82e+07,-.0815811,6.672087,-6.822891,40000,12:32:30 29 Jun 2022
2022,Senate,_classic,6/10/22,.500125,.499875,49.51162,50.48838,50,50,53,54,46,47,7.52e+07,8.22e+07,6.82e+07,-.07938,6.665751,-6.879688,40000,12:31:52 29 Jun 2022
2022,Senate,_classic,6/9/22,.50205,.49795,49.5189,50.4811,50,50,53,54,46,47,7.52e+07,8.23e+07,6.82e+07,-.0760231,6.590517,-6.851933,40000,13:16:38 29 Jun 2022
2022,Senate,_classic,6/7/22,.505625,.494375,49.55645,50.44355,50,50,53,54,46,47,7.52e+07,8.23e+07,6.83e+07,-.0160866,6.786156,-6.845871,40000,12:50:50 29 Jun 2022
2022,Senate,_classic,6/6/22,.508225,.491775,49.58318,50.41682,50,50,53,54,46,47,7.53e+07,8.24e+07,6.84e+07,.0066566,6.763279,-6.765743,40000,12:49:58 29 Jun 2022
2022,Senate,_classic,6/5/22,.519925,.480075,49.63448,50.36552,50,50,53,54,46,47,7.53e+07,8.23e+07,6.82e+07,.1189651,6.890848,-6.627779,40000,13:34:55 29 Jun 2022
2022,Senate,_classic,6/3/22,.51545,.48455,49.62663,50.37337,50,50,53,54,46,47,7.53e+07,8.24e+07,6.83e+07,.1685333,7.078745,-6.622646,40000,13:08:55 29 Jun 2022
2022,Senate,_classic,6/2/22,.5169,.4831,49.61935,50.38065,50,50,53,54,46,47,7.53e+07,8.24e+07,6.83e+07,.1780853,6.9886,-6.683662,40000,13:07:40 29 Jun 2022
2022,Senate,_classic,6/1/22,.51665,.48335,49.6258,50.3742,50,50,53,54,46,47,7.53e+07,8.23e+07,6.83e+07,.1732521,7.016474,-6.678333,40000,13:53:05 29 Jun 2022
